company_num,combined_risk_tier,n_features_cited,hits_top5,precision_top5,cites_any_top3,leads_with_top_driver,jaccard_top5
731912,BEHAVIORAL_ANOMALY,5,4,0.8,1,1,0.6666666666666666
732465,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
732895,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
733045,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
733539,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
733589,LOW_CONCERN,4,4,1.0,1,1,0.8
736088,LOW_CONCERN,5,5,1.0,1,1,1.0
736145,LOW_CONCERN,1,0,0.0,0,0,0.0
736532,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
738254,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
741999,LOW_CONCERN,4,4,1.0,1,1,0.8
743093,LOW_CONCERN,2,2,1.0,1,0,0.4
743291,LOW_CONCERN,4,3,0.75,1,0,0.5
755305,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
755363,LOW_CONCERN,3,3,1.0,1,1,0.6
755579,LOW_CONCERN,2,2,1.0,1,1,0.4
756011,LOW_CONCERN,3,3,1.0,1,1,0.6
757431,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
757893,LOW_CONCERN,3,3,1.0,1,1,0.6
757898,LOW_CONCERN,4,3,0.75,1,1,0.5
758656,BEHAVIORAL_ANOMALY,4,2,0.5,1,1,0.2857142857142857
758859,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
271919,LOW_CONCERN,4,4,1.0,1,1,0.8
760081,LOW_CONCERN,3,3,1.0,1,1,0.6
760360,LOW_CONCERN,4,4,1.0,1,1,0.8
762971,LOW_CONCERN,4,3,0.75,1,1,0.5
763535,LOW_CONCERN,3,3,1.0,1,1,0.6
272928,LOW_CONCERN,4,3,0.75,1,1,0.5
273704,LOW_CONCERN,4,3,0.75,1,1,0.5
275598,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
278694,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
279664,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
279769,LOW_CONCERN,4,3,0.75,1,1,0.5
283787,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
300136,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
300988,LOW_CONCERN,4,3,0.75,1,1,0.5
655118,LOW_CONCERN,4,3,0.75,1,1,0.5
655855,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
656453,LOW_CONCERN,2,2,1.0,1,0,0.4
656649,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
658024,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
658100,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
658995,LOW_CONCERN,4,3,0.75,1,1,0.5
668102,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
673918,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
659715,LOW_CONCERN,3,3,1.0,1,0,0.6
660520,LOW_CONCERN,4,3,0.75,1,1,0.5
660712,LOW_CONCERN,4,4,1.0,1,1,0.8
660871,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
661013,LOW_CONCERN,3,3,1.0,1,1,0.6
661761,LOW_CONCERN,2,2,1.0,1,0,0.4
661828,LOW_CONCERN,4,3,0.75,1,1,0.5
662131,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
662181,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
664021,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
664395,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
666098,LOW_CONCERN,4,4,1.0,1,1,0.8
666253,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
668821,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
669432,LOW_CONCERN,4,4,1.0,1,1,0.8
670845,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
673811,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
674962,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
678783,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
675817,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
677145,LOW_CONCERN,2,2,1.0,1,0,0.4
677217,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
677264,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
677837,LOW_CONCERN,3,3,1.0,1,1,0.6
677934,LOW_CONCERN,2,2,1.0,1,0,0.4
678165,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
678668,LOW_CONCERN,3,3,1.0,1,0,0.6
679325,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
679731,DISSOLUTION_RISK,3,2,0.6666666666666666,1,1,0.3333333333333333
680518,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
680685,LOW_CONCERN,4,3,0.75,1,0,0.5
680707,LOW_CONCERN,3,3,1.0,1,0,0.6
681318,DISSOLUTION_RISK,3,2,0.6666666666666666,1,1,0.3333333333333333
681987,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
682732,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
682799,LOW_CONCERN,2,1,0.5,0,0,0.16666666666666666
683260,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
683471,BEHAVIORAL_ANOMALY,4,2,0.5,1,0,0.2857142857142857
683516,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
683785,LOW_CONCERN,4,3,0.75,1,1,0.5
684982,LOW_CONCERN,4,3,0.75,1,1,0.5
153324,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
160838,LOW_CONCERN,4,3,0.75,1,1,0.5
162157,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
175127,LOW_CONCERN,4,4,1.0,1,1,0.8
477219,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
477934,LOW_CONCERN,4,3,0.75,1,1,0.5
478624,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
480831,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
481179,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
481929,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
483080,LOW_CONCERN,3,1,0.3333333333333333,1,1,0.14285714285714285
483102,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
485884,PRIORITY,4,3,0.75,1,0,0.5
486971,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
488139,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
489968,LOW_CONCERN,4,3,0.75,1,1,0.5
495150,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
495480,BEHAVIORAL_ANOMALY,3,2,0.6666666666666666,1,1,0.3333333333333333
498712,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
501766,LOW_CONCERN,5,2,0.4,1,1,0.25
502389,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
506284,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
506927,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
507935,LOW_CONCERN,2,2,1.0,1,1,0.4
508424,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
509508,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
509234,LOW_CONCERN,4,3,0.75,1,1,0.5
509876,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
360763,LOW_CONCERN,4,4,1.0,1,1,0.8
78237,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
80467,LOW_CONCERN,4,4,1.0,1,1,0.8
85947,LOW_CONCERN,4,4,1.0,1,1,0.8
96091,LOW_CONCERN,3,3,1.0,1,1,0.6
86353,LOW_CONCERN,4,4,1.0,1,1,0.8
89513,LOW_CONCERN,4,4,1.0,1,1,0.8
97162,LOW_CONCERN,4,4,1.0,1,1,0.8
105601,LOW_CONCERN,4,4,1.0,1,1,0.8
341054,LOW_CONCERN,4,4,1.0,1,1,0.8
106642,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
109080,LOW_CONCERN,4,3,0.75,1,1,0.5
342248,LOW_CONCERN,4,3,0.75,1,1,0.5
347849,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
349186,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
352029,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
360417,LOW_CONCERN,4,4,1.0,1,1,0.8
361631,LOW_CONCERN,4,3,0.75,1,1,0.5
361856,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
364060,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
364600,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
365848,LOW_CONCERN,4,4,1.0,1,1,0.8
367343,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
545270,BEHAVIORAL_ANOMALY,5,4,0.8,1,1,0.6666666666666666
550811,DISSOLUTION_RISK,4,1,0.25,1,1,0.125
551575,DISSOLUTION_RISK,4,1,0.25,1,0,0.125
554957,LOW_CONCERN,5,2,0.4,1,0,0.25
555160,DISSOLUTION_RISK,4,1,0.25,1,0,0.125
556763,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
566328,LOW_CONCERN,4,1,0.25,1,0,0.125
565158,DISSOLUTION_RISK,2,2,1.0,1,1,0.4
566481,DISSOLUTION_RISK,4,1,0.25,1,1,0.125
566588,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
567975,LOW_CONCERN,3,0,0.0,0,0,0.0
569126,LOW_CONCERN,4,0,0.0,0,0,0.0
569555,LOW_CONCERN,4,1,0.25,1,0,0.125
570081,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
570961,LOW_CONCERN,2,1,0.5,1,1,0.16666666666666666
571193,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
571329,LOW_CONCERN,3,0,0.0,0,0,0.0
571630,DISSOLUTION_RISK,5,2,0.4,1,0,0.25
571697,LOW_CONCERN,4,1,0.25,1,1,0.125
571729,LOW_CONCERN,4,0,0.0,0,0,0.0
571787,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
574197,LOW_CONCERN,4,1,0.25,0,0,0.125
575116,LOW_CONCERN,4,0,0.0,0,0,0.0
579476,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
14485,LOW_CONCERN,3,3,1.0,1,1,0.6
17540,LOW_CONCERN,4,4,1.0,1,1,0.8
20234,LOW_CONCERN,4,4,1.0,1,1,0.8
24478,LOW_CONCERN,4,4,1.0,1,1,0.8
38201,LOW_CONCERN,4,4,1.0,1,1,0.8
309950,LOW_CONCERN,4,4,1.0,1,1,0.8
302118,LOW_CONCERN,4,3,0.75,1,1,0.5
321434,LOW_CONCERN,4,3,0.75,1,1,0.5
328327,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
328728,LOW_CONCERN,4,3,0.75,1,1,0.5
590835,LOW_CONCERN,4,1,0.25,1,1,0.125
331934,LOW_CONCERN,4,3,0.75,1,0,0.5
333720,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
336595,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
580602,BEHAVIORAL_ANOMALY,4,3,0.75,1,0,0.5
582071,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
582430,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
583869,LOW_CONCERN,4,1,0.25,1,0,0.125
584162,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
584479,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
585659,DISSOLUTION_RISK,4,0,0.0,0,0,0.0
585717,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
586365,DISSOLUTION_RISK,5,2,0.4,1,1,0.25
586633,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
586721,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
586823,LOW_CONCERN,3,3,1.0,1,1,0.6
587026,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
590248,LOW_CONCERN,3,0,0.0,0,0,0.0
591497,LOW_CONCERN,4,1,0.25,0,0,0.125
592714,DISSOLUTION_RISK,4,1,0.25,1,1,0.125
593543,LOW_CONCERN,3,1,0.3333333333333333,1,1,0.14285714285714285
593895,LOW_CONCERN,4,1,0.25,1,0,0.125
594913,LOW_CONCERN,4,3,0.75,1,1,0.5
595182,LOW_CONCERN,2,2,1.0,1,1,0.4
595208,LOW_CONCERN,3,3,1.0,1,1,0.6
595547,LOW_CONCERN,5,1,0.2,1,1,0.1111111111111111
597202,LOW_CONCERN,3,3,1.0,1,1,0.6
597331,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
600221,LOW_CONCERN,4,0,0.0,0,0,0.0
600482,LOW_CONCERN,3,3,1.0,1,1,0.6
602133,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
607710,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
614520,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
47407,LOW_CONCERN,4,4,1.0,1,1,0.8
608105,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
608254,LOW_CONCERN,3,3,1.0,1,1,0.6
608266,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
608766,LOW_CONCERN,4,3,0.75,1,1,0.5
609971,LOW_CONCERN,4,4,1.0,1,1,0.8
610446,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
611584,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
612308,DISSOLUTION_RISK,4,2,0.5,0,0,0.2857142857142857
612772,LOW_CONCERN,3,3,1.0,1,1,0.6
612777,LOW_CONCERN,3,1,0.3333333333333333,1,1,0.14285714285714285
613668,LOW_CONCERN,4,1,0.25,1,1,0.125
614019,LOW_CONCERN,3,3,1.0,1,1,0.6
614069,LOW_CONCERN,3,3,1.0,1,0,0.6
614318,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
614695,LOW_CONCERN,4,1,0.25,1,1,0.125
47274,LOW_CONCERN,2,2,1.0,1,1,0.4
53957,LOW_CONCERN,2,2,1.0,1,1,0.4
72051,LOW_CONCERN,4,4,1.0,1,1,0.8
77617,LOW_CONCERN,4,4,1.0,1,1,0.8
376933,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
378748,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
383745,LOW_CONCERN,4,4,1.0,1,1,0.8
386884,LOW_CONCERN,4,3,0.75,1,1,0.5
390133,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
616734,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
395927,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
404054,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
544140,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
732067,LOW_CONCERN,2,2,1.0,1,0,0.4
458240,LOW_CONCERN,4,4,1.0,1,1,0.8
731761,LOW_CONCERN,3,3,1.0,1,0,0.6
591277,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
739419,LOW_CONCERN,4,3,0.75,1,1,0.5
489181,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
107675,LOW_CONCERN,4,3,0.75,1,1,0.5
519062,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
703342,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
613264,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
273913,LOW_CONCERN,4,3,0.75,1,1,0.5
567775,LOW_CONCERN,4,0,0.0,0,0,0.0
404948,LOW_CONCERN,4,4,1.0,1,1,0.8
725682,LOW_CONCERN,3,1,0.3333333333333333,1,1,0.14285714285714285
730629,LOW_CONCERN,3,3,1.0,1,0,0.6
115918,LOW_CONCERN,4,4,1.0,1,1,0.8
532360,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
401567,LOW_CONCERN,4,3,0.75,1,1,0.5
710043,LOW_CONCERN,2,1,0.5,0,0,0.16666666666666666
677610,LOW_CONCERN,4,3,0.75,1,1,0.5
114927,BEHAVIORAL_ANOMALY,4,4,1.0,1,1,0.8
640753,DISSOLUTION_RISK,4,2,0.5,0,0,0.2857142857142857
678604,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
91962,LOW_CONCERN,4,4,1.0,1,1,0.8
590813,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
427915,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
429390,LOW_CONCERN,4,3,0.75,1,1,0.5
420848,LOW_CONCERN,4,3,0.75,1,1,0.5
421793,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
422962,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
423452,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
424799,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
426091,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
426125,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
428317,LOW_CONCERN,4,3,0.75,1,1,0.5
432816,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
437274,LOW_CONCERN,4,3,0.75,1,1,0.5
439664,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
440506,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
764448,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
233888,LOW_CONCERN,4,4,1.0,1,1,0.8
242163,LOW_CONCERN,4,4,1.0,1,1,0.8
231236,LOW_CONCERN,4,4,1.0,1,1,0.8
238414,LOW_CONCERN,4,3,0.75,1,1,0.5
242034,LOW_CONCERN,4,3,0.75,1,1,0.5
244339,LOW_CONCERN,4,3,0.75,1,1,0.5
253789,LOW_CONCERN,4,3,0.75,1,1,0.5
254640,LOW_CONCERN,4,3,0.75,1,1,0.5
442970,LOW_CONCERN,4,3,0.75,1,1,0.5
447136,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
443176,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
443906,LOW_CONCERN,4,3,0.75,1,1,0.5
445985,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
446162,LOW_CONCERN,3,1,0.3333333333333333,0,0,0.14285714285714285
448852,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
449458,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
450122,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
450270,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
453018,LOW_CONCERN,4,3,0.75,1,1,0.5
453934,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
461950,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
462149,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
462379,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
463150,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
464209,LOW_CONCERN,4,3,0.75,1,0,0.5
464257,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
465458,LOW_CONCERN,4,3,0.75,1,1,0.5
466297,LOW_CONCERN,4,3,0.75,1,1,0.5
468411,LOW_CONCERN,4,3,0.75,1,1,0.5
470182,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
726954,BEHAVIORAL_ANOMALY,4,3,0.75,1,0,0.5
731385,BEHAVIORAL_ANOMALY,4,3,0.75,1,0,0.5
471585,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
474576,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
475498,LOW_CONCERN,3,3,1.0,1,1,0.6
725645,LOW_CONCERN,3,3,1.0,1,0,0.6
725675,LOW_CONCERN,2,2,1.0,1,0,0.4
725856,LOW_CONCERN,4,3,0.75,1,1,0.5
726063,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
726136,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
726169,LOW_CONCERN,4,3,0.75,1,1,0.5
726775,LOW_CONCERN,4,4,1.0,1,1,0.8
726821,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
727651,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
727899,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
727927,LOW_CONCERN,4,3,0.75,1,1,0.5
728148,LOW_CONCERN,4,3,0.75,1,1,0.5
728262,LOW_CONCERN,4,4,1.0,1,1,0.8
728339,LOW_CONCERN,3,3,1.0,1,0,0.6
728362,LOW_CONCERN,4,3,0.75,1,1,0.5
728660,LOW_CONCERN,5,5,1.0,1,1,1.0
728876,LOW_CONCERN,1,1,1.0,0,0,0.2
729082,LOW_CONCERN,2,1,0.5,0,0,0.16666666666666666
729415,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
729845,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
729848,LOW_CONCERN,4,3,0.75,1,1,0.5
730124,LOW_CONCERN,4,3,0.75,1,1,0.5
730298,LOW_CONCERN,4,4,1.0,1,0,0.8
730707,LOW_CONCERN,3,3,1.0,1,1,0.6
730968,LOW_CONCERN,3,3,1.0,1,0,0.6
732006,LOW_CONCERN,2,2,1.0,1,0,0.4
732801,LOW_CONCERN,3,3,1.0,1,1,0.6
734495,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
735220,LOW_CONCERN,2,2,1.0,1,0,0.4
739413,LOW_CONCERN,4,3,0.75,1,1,0.5
739849,LOW_CONCERN,4,4,1.0,1,1,0.8
741681,DISSOLUTION_RISK,5,5,1.0,1,1,1.0
741825,LOW_CONCERN,4,3,0.75,1,1,0.5
744036,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
744083,LOW_CONCERN,2,2,1.0,1,1,0.4
745936,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
746495,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
758673,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
265836,LOW_CONCERN,4,4,1.0,1,1,0.8
268039,LOW_CONCERN,4,3,0.75,1,1,0.5
268363,LOW_CONCERN,4,4,1.0,1,1,0.8
755337,BEHAVIORAL_ANOMALY,5,3,0.6,1,1,0.42857142857142855
756863,LOW_CONCERN,4,4,1.0,1,1,0.8
757767,LOW_CONCERN,2,2,1.0,0,0,0.4
758572,LOW_CONCERN,4,4,1.0,1,1,0.8
759081,LOW_CONCERN,3,3,1.0,1,1,0.6
763039,LOW_CONCERN,3,3,1.0,1,1,0.6
278867,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
290631,LOW_CONCERN,4,4,1.0,1,1,0.8
293837,LOW_CONCERN,4,3,0.75,1,1,0.5
295993,LOW_CONCERN,4,3,0.75,1,1,0.5
296716,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
297167,LOW_CONCERN,4,3,0.75,1,1,0.5
298318,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
298932,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
652425,LOW_CONCERN,4,3,0.75,1,1,0.5
652623,LOW_CONCERN,5,5,1.0,1,1,1.0
652897,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
653106,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
653629,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
654351,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
654626,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
655555,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
656085,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
657110,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
658857,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
659618,LOW_CONCERN,2,2,1.0,1,1,0.4
659900,LOW_CONCERN,4,4,1.0,1,1,0.8
660124,LOW_CONCERN,3,3,1.0,1,1,0.6
660596,LOW_CONCERN,4,3,0.75,1,1,0.5
660921,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
661022,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
661272,LOW_CONCERN,4,3,0.75,1,1,0.5
661673,LOW_CONCERN,2,2,1.0,1,1,0.4
661799,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
662305,LOW_CONCERN,4,4,1.0,1,1,0.8
662788,LOW_CONCERN,3,1,0.3333333333333333,1,0,0.14285714285714285
662926,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
663759,LOW_CONCERN,2,1,0.5,1,1,0.16666666666666666
663812,BEHAVIORAL_ANOMALY,2,1,0.5,1,1,0.16666666666666666
663861,LOW_CONCERN,3,3,1.0,1,0,0.6
664892,LOW_CONCERN,3,3,1.0,1,1,0.6
664954,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
665065,LOW_CONCERN,4,3,0.75,1,1,0.5
674874,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
668998,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
669200,LOW_CONCERN,3,1,0.3333333333333333,1,0,0.14285714285714285
671315,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
673238,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
674678,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
674837,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
676382,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
676594,BEHAVIORAL_ANOMALY,4,2,0.5,1,0,0.2857142857142857
676713,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
676808,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
677165,LOW_CONCERN,3,3,1.0,1,1,0.6
678143,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
679765,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
680155,BEHAVIORAL_ANOMALY,5,4,0.8,1,1,0.6666666666666666
681067,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
681695,LOW_CONCERN,4,3,0.75,1,0,0.5
681727,LOW_CONCERN,2,1,0.5,0,0,0.16666666666666666
683132,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
683255,LOW_CONCERN,3,3,1.0,1,0,0.6
683395,LOW_CONCERN,4,1,0.25,1,0,0.125
683945,LOW_CONCERN,4,3,0.75,1,1,0.5
683954,LOW_CONCERN,3,3,1.0,1,0,0.6
685181,LOW_CONCERN,4,3,0.75,1,1,0.5
687074,PRIORITY,4,3,0.75,1,0,0.5
376222,LOW_CONCERN,4,4,1.0,1,1,0.8
373929,LOW_CONCERN,4,3,0.75,1,1,0.5
376217,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
378163,LOW_CONCERN,4,3,0.75,1,1,0.5
379447,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
386288,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
391603,LOW_CONCERN,4,4,1.0,1,1,0.8
389665,LOW_CONCERN,4,3,0.75,1,1,0.5
391534,LOW_CONCERN,4,3,0.75,1,1,0.5
391821,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
396557,LOW_CONCERN,4,3,0.75,1,1,0.5
398492,LOW_CONCERN,2,2,1.0,1,1,0.4
616725,BEHAVIORAL_ANOMALY,4,1,0.25,1,0,0.125
615975,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
616417,LOW_CONCERN,2,1,0.5,1,1,0.16666666666666666
